LAST_EXEC_TS	TCODE	TCODE_TEXT	ABAP_PROGRAM	EXEC_COUNT	TOTAL_EXEC_TIME_SEC	AVG_EXEC_TIME_SEC	MAX_EXEC_TIME_SEC	MIN_EXECUTION_MEMORY_SIZE	MAX_EXECUTION_MEMORY_SIZE	TOTAL_EXECUTION_MEMORY_SIZE	SQL_TEXT
20260626135442875188000	ZLER20600	매입 출하 등록	ZLER20600	8,963	20,929.765000000	2.335000000	46.653000000	5,725,464	8,929,384	51,349,695,672	UPDATE "ZLET20510" SET "OPRN_TYPE" = CASE ? WHEN N'X' THEN ? ELSE "OPRN_TYPE" END , "ZZBATCH_CODE" = CASE ? WHEN N'X' THEN ? ELSE "ZZBATCH_CODE" END , "ZDO_GROUP" = CASE ? WHEN N'X' THEN ? ELSE "ZDO_GROUP" END , "ZZSTR_CODE" = CASE ? WHEN N'X' THEN ? ELSE "ZZSTR_CODE" END , "MATNR" = CASE ? WHEN N'X' THEN ? ELSE "MATNR" END , "MAKTX" = CASE ? WHEN N'X' THEN ? ELSE "MAKTX" END , "MENGE" = CASE ? WHEN N'X' THEN ? ELSE "MENGE" END , "ZCONF_QTY" = CASE ? WHEN N'X' THEN ? ELSE "ZCONF_QTY" END , "BYPASS_QTY" = CASE ? WHEN N'X' THEN ? ELSE "BYPASS_QTY" END , "MEINS" = CASE ? WHEN N'X' THEN ? ELSE "MEINS" END , "ZZRCV_PATH_CODE" = CASE ? WHEN N'X' THEN ? ELSE "ZZRCV_PATH_CODE" END , "EINDT" = CASE ? WHEN N'X' THEN ? ELSE "EINDT" END , "ZFNCCD" = CASE ? WHEN N'X' THEN ? ELSE "ZFNCCD" END , "ZZSTR_RCV_PLAN_DATE" = CASE ? WHEN N'X' THEN ? ELSE "ZZSTR_RCV_PLAN_DATE" END , "ZPURTYCD" = CASE ? WHEN N'X' THEN ? ELSE "ZPURTYCD" END , "ZZEAN11" = CASE ? WHEN N'X' THEN ? ELSE "ZZEAN11" END , "ZMCH_L1" = CASE ? WHEN N'X' THEN ? ELSE "ZMCH_L1" END , "ZMCH_L2" = CASE ? WHEN N'X' THEN ? ELSE "ZMCH_L2" END , "ZASNSKUYN" = CASE ? WHEN N'X' THEN ? ELSE "ZASNSKUYN" END , "ZSORTERYN" = CASE ? WHEN N'X' THEN ? ELSE "ZSORTERYN" END , "ZPLYN" = CASE ? WHEN N'X' THEN ? ELSE "ZPLYN" END , "UMREZ" = CASE ? WHEN N'X' THEN ? ELSE "UMREZ" END , "ZINFANTYN" = CASE ? WHEN N'X' THEN ? ELSE "ZINFANTYN" END , "ZLIVUSEYN" = CASE ? WHEN N'X' THEN ? ELSE "ZLIVUSEYN" END , "ZSHELFYN" = CASE ? WHEN N'X' THEN ? ELSE "ZSHELFYN" END , "ZSLIFECVL" = CASE ? WHEN N'X' THEN ? ELSE "ZSLIFECVL" END , "ZSCANCD" = CASE ? WHEN N'X' THEN ? ELSE "ZSCANCD" END , "ZPIKSKUYN" = CASE ? WHEN N'X' THEN ? ELSE "ZPIKSKUYN" END , "ZBIZTPCD" = CASE ? WHEN N'X' THEN ? ELSE "ZBIZTPCD" END , "ZZASN_NO" = CASE ? WHEN N'X' THEN ? ELSE "ZZASN_NO" END , "ZCM_NO" = CASE ? WHEN N'X' THEN ? ELSE "ZCM_NO" END , "ZPP_CODE" = CASE ? WHEN N'X' THEN ? ELSE "ZPP_CODE" END , "ZBYPASSYN" = CASE ? WHEN N'X' THEN ? ELSE "ZBYPASSYN" END , "SKU_CODE" = CASE ? WHEN N'X' THEN ? ELSE "SKU_CODE" END , "ZLSBARCD" = CASE ? WHEN N'X' THEN ? ELSE "ZLSBARCD" END , "LIFNR" = CASE ? WHEN N'X' THEN ? ELSE "LIFNR" END , "UEBTK" = CASE ? WHEN N'X' THEN ? ELSE "UEBTK" END , "ZMIXASNYN" = CASE ? WHEN N'X' THEN ? ELSE "ZMIXASNYN" END , "WERKS_C" = CASE ? WHEN N'X' THEN ? ELSE "WERKS_C" END , "ZWERKS_OC" = CASE ? WHEN N'X' THEN ? ELSE "ZWERKS_OC" END , "ZWERKS_I" = CASE ? WHEN N'X' THEN ? ELSE "ZWERKS_I" END , "ZZPICKING_TYPE" = CASE ? WHEN N'X' THEN ? ELSE "ZZPICKING_TYPE" END , "ZIF_SMS_STATUS" = CASE ? WHEN N'X' THEN ? ELSE "ZIF_SMS_STATUS" END , "ZIF_SMS_TIMESTAMP" = CASE ? WHEN N'X' THEN ? ELSE "ZIF_SMS_TIMESTAMP" END , "ZIF_SMS_SENDER" = CASE ? WHEN N'X' THEN ? ELSE "ZIF_SMS_SENDER" END , "ZIF_DAS_STATUS" = CASE ? WHEN N'X' THEN ? ELSE "ZIF_DAS_STATUS" END , "ZIF_DAS_TIMESTAMP" = CASE ? WHEN N'X' THEN ? ELSE "ZIF_DAS_TIMESTAMP" END , "ZIF_DAS_SENDER" = CASE ? WHEN N'X' THEN ? ELSE "ZIF_DAS_SENDER" END , "ZACT_SYS" = CASE ? WHEN N'X' THEN ? ELSE "ZACT_SYS" END , "ZACT_STATUS" = CASE ? WHEN N'X' THEN ? ELSE "ZACT_STATUS" END , "ZACT_SYS_USER" = CASE ? WHEN N'X' THEN ? ELSE "ZACT_SYS_USER" END , "ZACT_SYS_TIMESTAMP" = CASE ? WHEN N'X' THEN ? ELSE "ZACT_SYS_TIMESTAMP" END , "ZACT_PDA_USER" = CASE ? WHEN N'X' THEN ? ELSE "ZACT_PDA_USER" END , "ZACT_PDA_TIMESTAMP" = CASE ? WHEN N'X' THEN ? ELSE "ZACT_PDA_TIMESTAMP" END , "ZSMS_QTY" = CASE ? WHEN N'X' THEN ? ELSE "ZSMS_QTY" END , "ZPDA_QTY" = CASE ? WHEN N'X' THEN ? ELSE "ZPDA_QTY" END , "ZDAS_QTY" = CASE ? WHEN N'X' THEN ? ELSE "ZDAS_QTY" END , "ZDPS_QTY" = CASE ? WHEN N'X' THEN ? ELSE "ZDPS_QTY" END , "ZIF_DPS_STATUS" = CASE ? WHEN N'X' THEN ? ELSE "ZIF_DPS_STATUS" END , "ZIF_DPS_TIMESTAMP" = CASE ? WHEN N'X' THEN ? ELSE "ZIF_DPS_TIMESTAMP" END , "ZIF_DPS_SENDER" = CASE ? WHEN N'X' THEN ? ELSE "ZIF_DPS_SENDER" END , "ZCRNAME" = CASE ? WHEN N'X' THEN ? ELSE "ZCRNAME" END , "ZCRSDATE" = CASE ? WHEN N'X' THEN ? ELSE "ZCRSDATE" END , "ZCRSTIME" = CASE ? WHEN N'X' THEN ? ELSE "ZCRSTIME" END , "ZCRLDATE" = CASE ? WHEN N'X' THEN ? ELSE "ZCRLDATE" END , "ZCRLTIME" = CASE ? WHEN N'X' THEN ? ELSE "ZCRLTIME" END , "ZUDNAME" = CASE ? WHEN N'X' THEN ? ELSE "ZUDNAME" END , "ZUDSDATE" = CASE ? WHEN N'X' THEN ? ELSE "ZUDSDATE" END , "ZUDSTIME" = CASE ? WHEN N'X' THEN ? ELSE "ZUDSTIME" END , "ZUDLDATE" = CASE ? WHEN N'X' THEN ? ELSE "ZUDLDATE" END , "ZUDLTIME" = CASE ? WHEN N'X' THEN ? ELSE "ZUDLTIME" END , "ZONLO" = CASE ? WHEN N'X' THEN ? ELSE "ZONLO" END WHERE "MANDT" = ? AND "WERKS" = ? AND "ZZCTR_ARR_PLAN_DATE" = ? AND "OPRN_NO" = ? AND "OPRN_SEQNO" = ?
20260626174402133595000			CL_FML_ACDOCA_M_EXT_UTIL_AMDP=CP	5,574	7,458.723000000	1.338000000	6.075000000	30,833,288	102,542,816	194,692,320,472	CALL  "CL_FML_ACDOCA_M_EXT_UTIL_AMDP=>PRE_COMPACT_AMDP_PLL#stb2#20230119004507"  (  ? ,  ? ,  ? ,  ? ,  ? ,  ? ,  ? ,  ?  )
20260626174052563689000			CL_NSDM_MTDCSA_PRECOMP========CP	120,803	7,235.701000000	0.060000000	9.843000000	702,328	53,746,936	216,870,183,224	DELETE FROM "MATDOC_EXTRACT" WHERE "MANDT" = ? AND "KEY1" = ? AND "KEY2" = ? AND "KEY3" = ? AND "KEY4" = ? AND "KEY5" = ? AND "KEY6" = ?
20260626174402757031000			CL_FML_ACDOCA_M_EXT_UTIL_AMDP=CP	5,574	5,423.451000000	0.973000000	3.676000000	2,887,528	23,588,784	43,696,787,672	"/* procedure: ""SAPHANADB"".""CL_FML_ACDOCA_M_EXT_UTIL_AMDP=>PRE_COMPACT_AMDP_PLL"" line: 291 col: 6 (at pos 11838) */ upsert ""CL_FML_ACDOCA_M_EXT_UTIL_AMDP=>ACDOCA_M_EXTRACT#covw"" ( rclnt,
                               rldnr,
                               rbukrs,
                               kalnr,
                              fiscyearper,
                               belnr,
                               docln,
                               matnr,
                               bwkey,
                               bwtar,
                               ryear,
                               poper,
                               ml_sobkz,
                               ml_kdauf,
                               ml_kdpos,
                               ml_lifnr,
                               ml_pspnr,
                               vmsl,
                               hsl,
                               ksl,
                               osl,
                               vsl,
                               bsl,
                               csl,
                               dsl,
                               esl,
                               fsl,
                               gsl,
                               hvkwrt,
                               sdm_version )
                       select * from ""SYS"".""_SYS_SS2_TMP_TABLE_38093136_LT_FOR_UPSERT_2_DD75C9D8C12950429E463B185C80ABFD_3"" ""LT_FOR_UPSERT"""
20260626145439825608000			SAPLZMM011	11,199	4,962.270000000	0.443000000	4.925000000	885,208	3,834,299,332	3,546,276,386,816	SELECT /* FDA WRITE */ "A" . "WERKS" , "A" . "LGORT" , "B" . "MATNR" , "A" . "QTY_CHANGE" FROM /* Entity name: ZCDS_MM_TODAY_MAT_DDL_V2 */ "ZCDSMM0201" ( "P_FRTIM" => ? , "P_TOTIM" => ? , "P_DATS" => ? ) "A" INNER JOIN ? "B" ("WERKS" NVARCHAR(4), "LGORT" NVARCHAR(4), "MATNR" NVARCHAR(40)) ON "A" . "WERKS" = "B" . "WERKS" AND "A" . "LGORT" = "B" . "LGORT" AND "A" . "MATNR" = "B" . "MATNR" WHERE "A" . "MANDT" = ?
20260626125442963707000			SAPLZMM011	18,655	4,956.070000000	0.266000000	5.505000000	931,024	4,094,362,124	3,834,553,901,608	SELECT /* FDA WRITE */ "A" . "WERKS" , "A" . "LGORT" , "B" . "MATNR" , "A" . "QTY_CHANGE" FROM /* Entity name: ZCDS_MM_TODAY_MAT_DDL_V2 */ "ZCDSMM0201" ( "P_FRTIM" => ? , "P_TOTIM" => ? , "P_DATS" => ? ) "A" INNER JOIN ? "B" ("WERKS" NVARCHAR(4), "LGORT" NVARCHAR(4), "MATNR" NVARCHAR(40)) ON "A" . "WERKS" = "B" . "WERKS" AND "A" . "LGORT" = "B" . "LGORT" AND "A" . "MATNR" = "B" . "MATNR" WHERE "A" . "MANDT" = ?
20260626115443754745000			SAPLZMM011	17,708	4,324.788000000	0.244000000	5.860000000	947,224	4,556,260,588	3,195,486,085,456	SELECT /* FDA WRITE */ "A" . "WERKS" , "A" . "LGORT" , "B" . "MATNR" , "A" . "QTY_CHANGE" FROM /* Entity name: ZCDS_MM_TODAY_MAT_DDL_V2 */ "ZCDSMM0201" ( "P_FRTIM" => ? , "P_TOTIM" => ? , "P_DATS" => ? ) "A" INNER JOIN ? "B" ("WERKS" NVARCHAR(4), "LGORT" NVARCHAR(4), "MATNR" NVARCHAR(40)) ON "A" . "WERKS" = "B" . "WERKS" AND "A" . "LGORT" = "B" . "LGORT" AND "A" . "MATNR" = "B" . "MATNR" WHERE "A" . "MANDT" = ?
20260626155429781694000			ZCL_U4A_APP_ESOQMR00340U======CP	471	4,288.021000000	9.104000000	11.370000000	2,388,004,644	2,388,508,344	1,124,851,315,020	SELECT /* FDA WRITE */ "A" . "WERKS" , "A" . "MATNR" , SUM( "A" . "LABST" ) "LABST" FROM ? "B" ("WERKS" NVARCHAR(4), "MATNR" NVARCHAR(40)) INNER JOIN /* Redirected table: MARD */ "NSDM_V_MARD" "A" ON "A" . "MANDT" = ? AND "A" . "WERKS" = "B" . "WERKS" AND "A" . "MATNR" = "B" . "MATNR" AND "A" . "LGORT" = N'1000' GROUP BY "A" . "WERKS" , "A" . "MATNR"
20260626135440472191000			SAPLZMM011	15,773	4,044.428000000	0.256000000	5.295000000	874,064	4,464,379,192	2,977,181,078,260	SELECT /* FDA WRITE */ "A" . "WERKS" , "A" . "LGORT" , "B" . "MATNR" , "A" . "QTY_CHANGE" FROM /* Entity name: ZCDS_MM_TODAY_MAT_DDL_V2 */ "ZCDSMM0201" ( "P_FRTIM" => ? , "P_TOTIM" => ? , "P_DATS" => ? ) "A" INNER JOIN ? "B" ("WERKS" NVARCHAR(4), "LGORT" NVARCHAR(4), "MATNR" NVARCHAR(40)) ON "A" . "WERKS" = "B" . "WERKS" AND "A" . "LGORT" = "B" . "LGORT" AND "A" . "MATNR" = "B" . "MATNR" WHERE "A" . "MANDT" = ?
20260626125443167597000			SAPLZMM005	11,839	3,792.822000000	0.320000000	0.580000000	3,156,176	149,102,760	1,680,779,721,100	WITH /* FDA WRITE */ "+MARC" AS ( SELECT "A" . "MATNR" , "I" . "WERKS" FROM ? "I" ("WERKS" NVARCHAR(4), "MATNR" NVARCHAR(40)) INNER JOIN "MARA" "A" ON "A" . "MANDT" = ? AND "A" . "MATNR" = "I" . "MATNR" ) , "+TMP" AS ( SELECT "B" . "WERKS" , "B" . "MATNR" , "B" . "RCVDT" "EINDT" , "B" . "MEINS" , "B" . "CNF_PCS_QTY" , "B" . "RCV_PATH_CODE" , "B" . "BATCH_CODE" , "B" . "CTR_CODE" FROM "+MARC" "I" INNER JOIN "ZMMT37010" "B" ON "B" . "MANDT" = ? AND "B" . "WERKS" = "I" . "WERKS" AND "B" . "MATNR" = "I" . "MATNR" WHERE "B" . "RCVDT" >= ? AND "B" . "RCVDT" <= ? AND "B" . "CLOSE_TCODE" = N'8' AND "B" . "LVORM" = N'' AND "B" . "ODDAT" >= ? UNION ALL SELECT "B" . "WERKS" , "B" . "MATNR" , "B" . "STR_RCV_PLAN_DATE" "EINDT" , "B" . "MEINS" , "B" . "CNF_PCS_QTY" , "B" . "RCV_PATH_CODE" , "B" . "BATCH_CODE" , "B" . "CTR_CODE" FROM "+MARC" "I" INNER JOIN "ZMMT31010" "B" ON "B" . "MANDT" = ? AND "B" . "WERKS" = "I" . "WERKS" AND "B" . "MATNR" = "I" . "MATNR" WHERE "B" . "STR_RCV_PLAN_DATE" >= ? AND "B" . "STR_RCV_PLAN_DATE" <= ? AND "B" . "CLOSE_TCODE" = N'8' AND "B" . "LVORM" = N'' AND "B" . "LGORT" = N'1000' AND "B" . "OD_FORM_CODE" = N'2' AND "B" . "ODDAT" >= ? ) SELECT "WERKS" , "MATNR" , "EINDT" , "MEINS" , "RCV_PATH_CODE" , "BATCH_CODE" , "CTR_CODE" , SUM( "CNF_PCS_QTY" ) "POMNG" FROM "+TMP" GROUP BY "WERKS" , "MATNR" , "EINDT" , "MEINS" , "RCV_PATH_CODE" , "BATCH_CODE" , "CTR_CODE"
