LAST_EXEC_TS	TCODE	TCODE_TEXT	ABAP_PROGRAM	EXEC_COUNT	TOTAL_EXEC_TIME_SEC	AVG_EXEC_TIME_SEC	MAX_EXEC_TIME_SEC	MIN_EXECUTION_MEMORY_SIZE	MAX_EXECUTION_MEMORY_SIZE	TOTAL_EXECUTION_MEMORY_SIZE	SQL_TEXT
20260625115436873088000			SAPLFCML4H_DOC_COMPRESS	418	3,576.442000000	8.556000000	22.566000000	1,309,448	5,420,857,624	1,163,470,338,696	SELECT /* FDA WRITE */ "O" . "MANDT" , "O" . "KALNR" , "O" . "JAHRPER" , N'00000000000000000000' , "O" . "CURTP" , SUM( "O" . "QUANT" ) , "O" . "MEINS" , SUM( "O" . "STVAL" ) , SUM( "O" . "VKWRT" ) , "O" . "WAERS" FROM "MLDOC_EXTRACT" "O" INNER JOIN ? "D" ("KALNR" NVARCHAR(12), "JAHRPER" NVARCHAR(7), "DOCREF" NVARCHAR(20), "CURTP" NVARCHAR(2)) ON "O" . "KALNR" = "D" . "KALNR" AND "O" . "JAHRPER" = "D" . "JAHRPER" AND "O" . "DOCREF" = "D" . "DOCREF" AND "O" . "CURTP" = "D" . "CURTP" WHERE "O" . "MANDT" = ? GROUP BY "O" . "MANDT" , "O" . "KALNR" , "O" . "JAHRPER" , "O" . "CURTP" , "O" . "MEINS" , "O" . "WAERS"
20260625145442211493000			SAPLFCML4H_DOC_COMPRESS	583	3,573.182000000	6.129000000	22.712000000	1,309,448	5,049,151,416	1,100,947,479,888	SELECT /* FDA WRITE */ "O" . "MANDT" , "O" . "KALNR" , "O" . "JAHRPER" , N'00000000000000000000' , "O" . "CURTP" , SUM( "O" . "QUANT" ) , "O" . "MEINS" , SUM( "O" . "STVAL" ) , SUM( "O" . "VKWRT" ) , "O" . "WAERS" FROM "MLDOC_EXTRACT" "O" INNER JOIN ? "D" ("KALNR" NVARCHAR(12), "JAHRPER" NVARCHAR(7), "DOCREF" NVARCHAR(20), "CURTP" NVARCHAR(2)) ON "O" . "KALNR" = "D" . "KALNR" AND "O" . "JAHRPER" = "D" . "JAHRPER" AND "O" . "DOCREF" = "D" . "DOCREF" AND "O" . "CURTP" = "D" . "CURTP" WHERE "O" . "MANDT" = ? GROUP BY "O" . "MANDT" , "O" . "KALNR" , "O" . "JAHRPER" , "O" . "CURTP" , "O" . "MEINS" , "O" . "WAERS"
20260625125435236569000			SAPLFCML4H_DOC_COMPRESS	516	3,567.500000000	6.914000000	22.066000000	1,309,448	5,962,947,112	1,297,494,296,032	SELECT /* FDA WRITE */ "O" . "MANDT" , "O" . "KALNR" , "O" . "JAHRPER" , N'00000000000000000000' , "O" . "CURTP" , SUM( "O" . "QUANT" ) , "O" . "MEINS" , SUM( "O" . "STVAL" ) , SUM( "O" . "VKWRT" ) , "O" . "WAERS" FROM "MLDOC_EXTRACT" "O" INNER JOIN ? "D" ("KALNR" NVARCHAR(12), "JAHRPER" NVARCHAR(7), "DOCREF" NVARCHAR(20), "CURTP" NVARCHAR(2)) ON "O" . "KALNR" = "D" . "KALNR" AND "O" . "JAHRPER" = "D" . "JAHRPER" AND "O" . "DOCREF" = "D" . "DOCREF" AND "O" . "CURTP" = "D" . "CURTP" WHERE "O" . "MANDT" = ? GROUP BY "O" . "MANDT" , "O" . "KALNR" , "O" . "JAHRPER" , "O" . "CURTP" , "O" . "MEINS" , "O" . "WAERS"
20260625155425951028000			SAPLFCML4H_DOC_COMPRESS	1,320	3,534.106000000	2.677000000	21.189000000	1,309,448	5,741,753,368	1,252,640,783,224	SELECT /* FDA WRITE */ "O" . "MANDT" , "O" . "KALNR" , "O" . "JAHRPER" , N'00000000000000000000' , "O" . "CURTP" , SUM( "O" . "QUANT" ) , "O" . "MEINS" , SUM( "O" . "STVAL" ) , SUM( "O" . "VKWRT" ) , "O" . "WAERS" FROM "MLDOC_EXTRACT" "O" INNER JOIN ? "D" ("KALNR" NVARCHAR(12), "JAHRPER" NVARCHAR(7), "DOCREF" NVARCHAR(20), "CURTP" NVARCHAR(2)) ON "O" . "KALNR" = "D" . "KALNR" AND "O" . "JAHRPER" = "D" . "JAHRPER" AND "O" . "DOCREF" = "D" . "DOCREF" AND "O" . "CURTP" = "D" . "CURTP" WHERE "O" . "MANDT" = ? GROUP BY "O" . "MANDT" , "O" . "KALNR" , "O" . "JAHRPER" , "O" . "CURTP" , "O" . "MEINS" , "O" . "WAERS"
20260625145448177418000			SAPLZMM410	29,573	3,032.126000000	0.103000000	0.376000000	822,992	30,587,820	372,683,674,660	SELECT /* FDA WRITE */ DISTINCT  "A" . "WERKS" , "A" . "MATNR" , "A" . "EBELN" , "A" . "EBELP" , "C" . "VBELN" , CAST( 0 AS DECIMAL(15,3) ) "DEL_QTY" , RTRIM( CAST( N'' AS NVARCHAR(4) ) ) "LGORT" , RTRIM( CAST( N'' AS NVARCHAR(4) ) ) "WERKS_D" , "A" . "ZZBATCH_CODE" FROM "EKPO" "A" INNER JOIN "LIPS" "B" ON "A" . "MANDT" = "B" . "MANDT" AND "B" . "VGBEL" = "A" . "EBELN" AND RTRIM( SUBSTRING( "B" . "VGPOS" , 2 , 5 ) ) = "A" . "EBELP" INNER JOIN "EKKO" ON "A" . "MANDT" = "EKKO" . "MANDT" AND "A" . "EBELN" = "EKKO" . "EBELN" INNER JOIN "LIKP" "C" ON "A" . "MANDT" = "C" . "MANDT" AND "B" . "VBELN" = "C" . "VBELN" INNER JOIN ? "D" ("MATNR" NVARCHAR(40)) ON "A" . "MATNR" = "D" . "MATNR" WHERE "A" . "MANDT" = ? AND "A" . "WERKS" = ? AND "A" . "LOEKZ" = N'' AND "A" . "ZZSTR_RCV_PLAN_DATE" = ? AND "EKKO" . "BSTYP" = N'F' AND "EKKO" . "ZZSLIP_KIND_CODE" = N'50' AND "A" . "ZZBATCH_CODE" IN ( ? , ? ) AND "A" . "ZZRCV_PATH_CODE" = N'6'
20260625155434443283000			ZCL_U4A_APP_ESOQMR00340U======CP	308	2,877.255000000	9.342000000	11.717000000	2,387,538,532	2,606,103,696	736,873,372,704	SELECT /* FDA WRITE */ "A" . "WERKS" , "A" . "MATNR" , SUM( "A" . "LABST" ) "LABST" FROM ? "B" ("WERKS" NVARCHAR(4), "MATNR" NVARCHAR(40)) INNER JOIN /* Redirected table: MARD */ "NSDM_V_MARD" "A" ON "A" . "MANDT" = ? AND "A" . "WERKS" = "B" . "WERKS" AND "A" . "MATNR" = "B" . "MATNR" AND "A" . "LGORT" = N'1000' GROUP BY "A" . "WERKS" , "A" . "MATNR"
20260625115446329580000			SAPLZMM011	13,785	2,875.899000000	0.209000000	4.872000000	878,800	4,293,747,284	2,161,657,001,644	SELECT /* FDA WRITE */ "A" . "WERKS" , "A" . "LGORT" , "B" . "MATNR" , "A" . "QTY_CHANGE" FROM /* Entity name: ZCDS_MM_TODAY_MAT_DDL_V2 */ "ZCDSMM0201" ( "P_FRTIM" => ? , "P_TOTIM" => ? , "P_DATS" => ? ) "A" INNER JOIN ? "B" ("WERKS" NVARCHAR(4), "LGORT" NVARCHAR(4), "MATNR" NVARCHAR(40)) ON "A" . "WERKS" = "B" . "WERKS" AND "A" . "LGORT" = "B" . "LGORT" AND "A" . "MATNR" = "B" . "MATNR" WHERE "A" . "MANDT" = ?
20260625095447881297000	ZMMR5204P	매입 등록	ZMMR52041	6,531	2,776.599000000	0.425000000	0.894000000	357,912	326,509,840	977,153,705,956	SELECT /* FDA READ */ "B" . "ELIKZ" FROM "EKET" "A" INNER JOIN "EKPO" "B" ON "A" . "MANDT" = "B" . "MANDT" AND "A" . "EBELN" = "B" . "EBELN" AND "A" . "EBELP" = "B" . "EBELP" INNER JOIN "EKKO" "C" ON "A" . "MANDT" = "C" . "MANDT" AND "B" . "EBELN" = "C" . "EBELN" WHERE "A" . "MANDT" = ? AND "A" . "EINDT" = ? AND "C" . "LIFNR" = ? AND "B" . "WERKS" = ? AND "B" . "ZZRCV_PATH_CODE" = N'1' AND "B" . "LOEKZ" = N''
20260625095447881297000	ZMMR5204Q	매입등록(PP)	ZMMR52041	6,531	2,776.599000000	0.425000000	0.894000000	357,912	326,509,840	977,153,705,956	SELECT /* FDA READ */ "B" . "ELIKZ" FROM "EKET" "A" INNER JOIN "EKPO" "B" ON "A" . "MANDT" = "B" . "MANDT" AND "A" . "EBELN" = "B" . "EBELN" AND "A" . "EBELP" = "B" . "EBELP" INNER JOIN "EKKO" "C" ON "A" . "MANDT" = "C" . "MANDT" AND "B" . "EBELN" = "C" . "EBELN" WHERE "A" . "MANDT" = ? AND "A" . "EINDT" = ? AND "C" . "LIFNR" = ? AND "B" . "WERKS" = ? AND "B" . "ZZRCV_PATH_CODE" = N'1' AND "B" . "LOEKZ" = N''
20260625095447881297000	ZMMR5204R	매입등록(축산)	ZMMR52041	6,531	2,776.599000000	0.425000000	0.894000000	357,912	326,509,840	977,153,705,956	SELECT /* FDA READ */ "B" . "ELIKZ" FROM "EKET" "A" INNER JOIN "EKPO" "B" ON "A" . "MANDT" = "B" . "MANDT" AND "A" . "EBELN" = "B" . "EBELN" AND "A" . "EBELP" = "B" . "EBELP" INNER JOIN "EKKO" "C" ON "A" . "MANDT" = "C" . "MANDT" AND "B" . "EBELN" = "C" . "EBELN" WHERE "A" . "MANDT" = ? AND "A" . "EINDT" = ? AND "C" . "LIFNR" = ? AND "B" . "WERKS" = ? AND "B" . "ZZRCV_PATH_CODE" = N'1' AND "B" . "LOEKZ" = N''
20260625145344808340000			ZCL_U4A_APP_ESOQMR00340U======CP	266	2,724.005000000	10.241000000	12.288000000	2,387,473,160	2,606,099,764	636,512,219,340	SELECT /* FDA WRITE */ "A" . "WERKS" , "A" . "MATNR" , SUM( "A" . "LABST" ) "LABST" FROM ? "B" ("WERKS" NVARCHAR(4), "MATNR" NVARCHAR(40)) INNER JOIN /* Redirected table: MARD */ "NSDM_V_MARD" "A" ON "A" . "MANDT" = ? AND "A" . "WERKS" = "B" . "WERKS" AND "A" . "MATNR" = "B" . "MATNR" AND "A" . "LGORT" = N'1000' GROUP BY "A" . "WERKS" , "A" . "MATNR"
